2025-09-14 15:16:25,586 - INFO - 🛰️  Hilo de envío offline iniciado.
2025-09-14 15:16:25,588 - INFO - 🧠 Cerebro Principal iniciado. Esperando eventos...
2025-09-14 15:16:27,588 - INFO - ✅ Conexión con ESP32 exitosa.
2025-09-14 15:16:27,591 - INFO - ✅ Offset de tiempo global inicial calculado.
2025-09-14 15:16:27,591 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:16:27,593 - INFO - 📤 Enviando lote fc5bf95c-0e05-428e-8ef6-3b73506382e6 (1 evento(s)) al backend...
2025-09-14 15:16:28,909 - INFO - ✅ Envío exitoso. Lote fc5bf95c-0e05-428e-8ef6-3b73506382e6. Respuesta del servidor: 200
2025-09-14 15:16:29,578 - INFO - [Cámara 0] Cámara abierta y lista.
2025-09-14 15:16:57,124 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:16:57,131 - INFO - 📤 Enviando lote 35ab8d82-dc4b-4c0e-a741-48ccc240ed36 (1 evento(s)) al backend...
2025-09-14 15:16:58,420 - INFO - ✅ Envío exitoso. Lote 35ab8d82-dc4b-4c0e-a741-48ccc240ed36. Respuesta del servidor: 200
2025-09-14 15:23:24,891 - INFO - 🔄 Realizando carga inicial de la base de datos de productos...
2025-09-14 15:23:26,035 - INFO - ✅ Base de datos de productos cargada desde el backend: https://311e945abbc8.ngrok-free.app/api/products.json
2025-09-14 15:23:26,038 - INFO - Intentando conectar al ESP32 en COM3...
2025-09-14 15:23:26,039 - INFO - 🛰️  Hilo de envío offline iniciado.
2025-09-14 15:23:26,041 - INFO - 🧠 Cerebro Principal iniciado. Esperando eventos...
2025-09-14 15:23:28,041 - INFO - ✅ Conexión con ESP32 exitosa.
2025-09-14 15:23:28,045 - INFO - ✅ Offset de tiempo global inicial calculado.
2025-09-14 15:23:28,046 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:23:28,047 - INFO - 📤 Enviando lote b9edbdbc-4de1-4da5-8b44-b9413b7e62f0 (1 evento(s)) al backend...
2025-09-14 15:23:29,393 - INFO - ✅ Envío exitoso. Lote b9edbdbc-4de1-4da5-8b44-b9413b7e62f0. Respuesta del servidor: 200
2025-09-14 15:23:30,177 - INFO - [Cámara 0] Cámara abierta y lista.
2025-09-14 15:23:58,104 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:23:58,106 - INFO - 📤 Enviando lote 83c74bc7-a9ad-48ae-be91-99045172d6b9 (1 evento(s)) al backend...
2025-09-14 15:23:59,344 - INFO - ✅ Envío exitoso. Lote 83c74bc7-a9ad-48ae-be91-99045172d6b9. Respuesta del servidor: 200
2025-09-14 15:24:25,297 - INFO - 🚪 Puerta Abierta! Iniciando sesión de captura...
2025-09-14 15:24:55,333 - INFO - 🚪 Puerta Cerrada o Timeout. Finalizando captura y delegando al procesador...
2025-09-14 15:24:55,335 - INFO - ==================== ⚙️ INICIO ANÁLISIS DE SESIÓN ====================
2025-09-14 15:24:55,335 - INFO - 🧠 Sistema en modo IDLE, listo para la siguiente apertura.
2025-09-14 15:24:58,244 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:24:58,247 - INFO - 📤 Enviando lote 980845d1-1229-4930-af16-0a17e89dc4e9 (1 evento(s)) al backend...
2025-09-14 15:24:58,589 - INFO -   - Datos de entrada: 6 detecciones de ArUco, 2 eventos de sensor.
2025-09-14 15:24:58,590 - ERROR - Error de sesión: No se encontraron eventos de apertura y/o cierre. No se puede procesar.
2025-09-14 15:24:59,727 - INFO - ✅ Envío exitoso. Lote 980845d1-1229-4930-af16-0a17e89dc4e9. Respuesta del servidor: 200
2025-09-14 15:25:28,315 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:25:28,318 - INFO - 📤 Enviando lote e40b9bf1-fe32-425c-8dd7-568c32825f93 (1 evento(s)) al backend...
2025-09-14 15:25:29,623 - INFO - ✅ Envío exitoso. Lote e40b9bf1-fe32-425c-8dd7-568c32825f93. Respuesta del servidor: 200
2025-09-14 15:25:58,385 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:25:58,387 - INFO - 📤 Enviando lote 8ba4096c-f9ba-4f42-92a7-cd050aaa01c8 (1 evento(s)) al backend...
2025-09-14 15:25:59,784 - INFO - ✅ Envío exitoso. Lote 8ba4096c-f9ba-4f42-92a7-cd050aaa01c8. Respuesta del servidor: 200
2025-09-14 15:26:28,455 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
